"","Cohort","Block","Position","Pop","Rep","germdate","Notes","plantdate","germjul","plantjul","days2germ","plantSep","germSep","days2germ2","planted","germinated","mean.Temp","mean.Min.Temp","mean.Max.Temp","Topt"
"3829",7,2,"B_09","CAAN2",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3830",7,2,"B_10","STDI",1,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,29.11518968
"3831",7,2,"B_11","STDR2",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3832",7,2,"B_12","STDI",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3833",7,2,"B_13","STBR3",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"3834",7,2,"B_14","STIN",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3835",7,2,"B_15","STDI",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3836",7,2,"B_16","CAAM-GB",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3837",7,2,"B_17","STDI",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3838",7,2,"B_18","STTO-BH",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"3839",7,2,"B_19","CAIN3",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3840",7,2,"B_20","STDI",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3841",7,2,"C_01","STDR2",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3842",7,2,"C_02","STBR3",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"3843",7,2,"C_03","STDR2",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3844",7,2,"C_04","blank",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,NA
"3845",7,2,"C_05","CAAN1",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3846",7,2,"C_06","CAIN3",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3847",7,2,"C_07","STTO-BH",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"3848",7,2,"C_08","CAAN2",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3849",7,2,"C_09","CAIN4",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3850",7,2,"C_10","STBR3",8,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,36.4851957
"3851",7,2,"C_11","STGL1",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3852",7,2,"C_12","STTO-BH",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"3853",7,2,"C_13","STDI",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3854",7,2,"C_14","CAAN1",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3855",7,2,"C_15","CAAN1",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3856",7,2,"C_16","CAIN4",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3857",7,2,"C_17","STBR3",12,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,36.4851957
"3858",7,2,"C_18","CAAN1",3,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,22.29586622
"3859",7,2,"C_19","STPO1",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.46575374
"3860",7,2,"C_20","STPO1",10,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,21.46575374
"3861",7,2,"D_01","STGL1",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3862",7,2,"D_02","CAAM-GB",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3863",7,2,"D_03","STGL1",2,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,25.95117404
"3864",7,2,"D_04","STPO1",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.46575374
"3865",7,2,"D_05","CAIN4",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3866",7,2,"D_06","STPO1",11,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,21.46575374
"3867",7,2,"D_07","CAIN4",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3868",7,2,"D_08","CAAM-GB",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3869",7,2,"D_09","STIN",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3870",7,2,"D_10","CACO1",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.45463261
"3871",7,2,"D_11","CAIN3",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3872",7,2,"D_12","CAIN3",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3873",7,2,"D_13","STGL1",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3874",7,2,"D_14","CAAN2",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3875",7,2,"D_15","STDR2",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3876",7,2,"D_16","STGL1",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3877",7,2,"D_17","STIN",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3878",7,2,"D_18","STPO1",3,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,21.46575374
"3879",7,2,"D_19","STTO-BH",1,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,21.4389966
"3880",7,2,"D_20","STBR3",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"3881",7,2,"E_01","STPO1",7,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.46575374
"3882",7,2,"E_02","CAIN4",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3883",7,2,"E_03","STTO-BH",10,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.4389966
"3884",7,2,"E_04","STDR2",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3885",7,2,"E_05","STBR3",16,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,36.4851957
"3886",7,2,"E_06","STPO1",9,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,21.46575374
"3887",7,2,"E_07","STTO-BH",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"3888",7,2,"E_08","STIN",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3889",7,2,"E_09","STIN",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3890",7,2,"E_10","CAAN1",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3891",7,2,"E_11","CAAN2",10,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,30.49216534
"3892",7,2,"E_12","CAAM-GB",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3893",7,2,"E_13","STIN",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3894",7,2,"E_14","CAIN3",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3895",7,2,"E_15","blank",4,NA,"iButton in this blank",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,NA
"3896",7,2,"E_16","CAAM-GB",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3897",7,2,"E_17","STDR2",7,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,26.75027797
"3898",7,2,"E_18","STDI",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3899",7,2,"E_19","STDR2",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3900",7,2,"E_20","STBR3",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"3901",7,2,"F_01","STDR2",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3902",7,2,"F_02","CAAM-GB",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3903",7,2,"F_03","CACO1",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.45463261
"3904",7,2,"F_04","STDI",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3905",7,2,"F_05","STBR3",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"3906",7,2,"F_06","CAAN2",6,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,30.49216534
"3907",7,2,"F_07","CAIN4",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3908",7,2,"F_08","CAAM-GB",11,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,12.17705163
"3909",7,2,"F_09","STDI",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3910",7,2,"F_10","CAAN2",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3911",7,2,"F_11","STDI",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3912",7,2,"F_12","CAAM-GB",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3913",7,2,"F_13","CAIN3",7,2020-12-20,"",2020-12-11,355,346,9,101,110,9,1,1,8.47012923677151,4.25,15.55,30.61272267
"3914",7,2,"F_14","CAIN4",14,2020-12-20,"",2020-12-11,355,346,9,101,110,9,1,1,8.47012923677151,4.25,15.55,36.46572848
"3915",7,2,"F_15","CAIN3",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3916",7,2,"F_16","CAIN4",15,2020-12-23,"",2020-12-11,358,346,12,101,113,12,1,1,8.09361502347418,3.84615384615385,15.4615384615385,36.46572848
"3917",7,2,"F_17","CAAM-GB",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3918",7,2,"F_18","STDR2",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3919",7,2,"F_19","CAIN4",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3920",7,2,"F_20","CACO1",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.45463261
"3921",7,2,"G_01","STDI",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3922",7,2,"G_02","CAIN4",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3923",7,2,"G_03","STPO1",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.46575374
"3924",7,2,"G_04","STBR3",9,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,36.4851957
"3925",7,2,"G_05","STTO-BH",5,2020-12-23,"",2020-12-11,358,346,12,101,113,12,1,1,8.09361502347418,3.84615384615385,15.4615384615385,21.4389966
"3926",7,2,"G_06","STIN",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3927",7,2,"G_07","STBR3",11,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,36.4851957
"3928",7,2,"G_08","CAIN4",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3929",7,2,"G_09","CAAN2",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3930",7,2,"G_10","STPO1",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.46575374
"3931",7,2,"G_11","STPO1",2,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.46575374
"3932",7,2,"G_12","STDR2",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3933",7,2,"G_13","STDR2",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3934",7,2,"G_14","CAAM-GB",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3935",7,2,"G_15","STDI",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3936",7,2,"G_16","CAAN1",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3937",7,2,"G_17","CAAN1",7,2020-12-20,"",2020-12-11,355,346,9,101,110,9,1,1,8.47012923677151,4.25,15.55,22.29586622
"3938",7,2,"G_18","STBR3",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"3939",7,2,"G_19","STDR2",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3940",7,2,"G_20","STDR2",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3941",7,2,"H_01","STTO-BH",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"3942",7,2,"H_02","CAAN2",2,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3943",7,2,"H_03","STIN",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3944",7,2,"H_04","STGL1",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3945",7,2,"H_05","STIN",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3946",7,2,"H_06","STGL1",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3947",7,2,"H_07","STBR3",13,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,36.4851957
"3948",7,2,"H_08","STPO1",12,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.46575374
"3949",7,2,"H_09","CAIN4",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3950",7,2,"H_10","CAAN2",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3951",7,2,"H_11","STGL1",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3952",7,2,"H_12","CAIN4",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3953",7,2,"H_13","CAIN4",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"3954",7,2,"H_14","STTO-BH",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"3955",7,2,"H_15","CAAN1",16,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,22.29586622
"3956",7,2,"H_16","CACO1",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.45463261
"3957",7,2,"H_17","CAAN1",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3958",7,2,"H_18","CAAN1",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3959",7,2,"H_19","STDI",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3960",7,2,"H_20","STGL1",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3961",7,2,"I_01","CAAM-GB",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3962",7,2,"I_02","CAAM-GB",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3963",7,2,"I_03","CAIN3",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3964",7,2,"I_04","STBR3",14,2021-01-04,"",2020-12-11,4,346,24,101,125,24,1,1,8.51769331585845,4.42,15.54,36.4851957
"3965",7,2,"I_05","STTO-BH",11,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,21.4389966
"3966",7,2,"I_06","CAIN3",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3967",7,2,"I_07","STGL1",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3968",7,2,"I_08","STDR2",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3969",7,2,"I_09","CAAN2",16,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3970",7,2,"I_10","STPO1",1,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.46575374
"3971",7,2,"I_11","STDR2",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"3972",7,2,"I_12","CAAN1",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3973",7,2,"I_13","CAIN3",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3974",7,2,"I_14","STGL1",1,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3975",7,2,"I_15","STDI",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3976",7,2,"I_16","STIN",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3977",7,2,"I_17","CAAM-GB",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3978",7,2,"I_18","STIN",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3979",7,2,"I_19","STIN",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"3980",7,2,"I_20","CAAN2",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3981",7,2,"J_01","STIN",1,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,25.92210573
"3982",7,2,"J_02","STPO1",6,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.46575374
"3983",7,2,"J_03","CAAN2",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3984",7,2,"J_04","CAAN1",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3985",7,2,"J_05","STGL1",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"3986",7,2,"J_06","STPO1",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.46575374
"3987",7,2,"J_07","CAAM-GB",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3988",7,2,"J_08","STTO-BH",13,2020-12-21,"",2020-12-11,356,346,10,101,111,10,1,1,8.22200044355733,4.04545454545455,15.3636363636364,21.4389966
"3989",7,2,"J_09","CAAN1",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3990",7,2,"J_10","CAIN3",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3991",7,2,"J_11","CAIN3",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"3992",7,2,"J_12","STDI",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3993",7,2,"J_13","CAAM-GB",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"3994",7,2,"J_14","CAAN2",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3995",7,2,"J_15","STDI",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"3996",7,2,"J_16","CAAN1",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3997",7,2,"J_17","CAAN1",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"3998",7,2,"J_18","CAAN2",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"3999",7,2,"J_19","STTO-BH",15,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"4000",7,2,"J_20","STTO-BH",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"4001",7,3,"A_01","STDI",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"4002",7,3,"A_02","STDI",15,2020-12-20,"",2020-12-11,355,346,9,101,110,9,1,1,8.47012923677151,4.25,15.55,29.11518968
"4003",7,3,"A_03","STPO1",14,2021-01-15,"",2020-12-11,15,346,35,101,136,35,1,1,8.75978568239323,4.66666666666667,16,21.46575374
"4004",7,3,"A_04","CAIN4",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"4005",7,3,"A_05","STTO-BH",14,2020-12-24,"",2020-12-11,359,346,13,101,114,13,1,1,7.9787196930054,3.71428571428571,15.3214285714286,21.4389966
"4006",7,3,"A_06","STGL1",5,2021-01-11,"",2020-12-11,11,346,31,101,132,31,1,1,8.49479081881817,4.359375,15.65625,25.95117404
"4007",7,3,"A_07","CAAM-GB",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
"4008",7,3,"A_08","CAAN1",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"4009",7,3,"A_09","STTO-BH",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"4010",7,3,"A_10","STGL1",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"4011",7,3,"A_11","CAIN4",6,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"4012",7,3,"A_12","STBR3",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"4013",7,3,"A_13","STBR3",13,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"4014",7,3,"A_14","STDR2",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,26.75027797
"4015",7,3,"A_15","STGL1",3,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.95117404
"4016",7,3,"A_16","STBR3",14,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.4851957
"4017",7,3,"A_17","STPO1",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.46575374
"4018",7,3,"A_18","CAAN2",4,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.49216534
"4019",7,3,"A_19","CAIN4",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,36.46572848
"4020",7,3,"A_20","STTO-BH",7,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,21.4389966
"4021",7,3,"B_01","STDI",11,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,29.11518968
"4022",7,3,"B_02","CAAN1",9,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,22.29586622
"4023",7,3,"B_03","STTO-BH",8,2020-12-28,"",2020-12-11,363,346,17,101,118,17,1,1,8.28696537678209,4.08333333333333,15.5,21.4389966
"4024",7,3,"B_04","CAIN3",10,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"4025",7,3,"B_05","CAIN3",12,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,30.61272267
"4026",7,3,"B_06","STIN",5,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,25.92210573
"4027",7,3,"B_07","CAAM-GB",8,NA,"",2020-12-11,NA,346,NA,101,NA,NA,1,0,NA,NA,NA,12.17705163
